1 51.802 48.864 46.258 43.975 42.008 40.351
2 51.802 49.206 47.07 45.409 44.246 43.615
3 51.802 49.504 47.829 46.847 46.662 47.419
4 51.802 49.798 48.624 48.455 49.564 52.386
5 51.802 50.099 49.484 50.314 53.209 59.317
6 51.802 50.41 50.426 52.51 57.969 69.763
7 51.802 50.733 51.469 55.156 64.475 87.381
8 51.802 51.07 52.631 58.413 73.925 123.51
9 51.802 51.423 53.938 62.526 88.922 239.9
10 51.802 51.792 55.418 67.887 116.41 NaN
